"label","level","id","title_long","title","label_logits","label_nologits"
"FeedCrops",3,1135,"Dairy>>Pastoral>>FeedCrops","Logit: NA","FeedCrops: NA","FeedCrops"
"FodderHerb_Residue",3,1136,"Dairy>>Pastoral>>FodderHerb_Residue","Logit: NA","FodderHerb_Residue: NA","FodderHerb_Residue"
"PalmFruit_X_IRR_hi",3,1137,"PalmFruit>>PalmFruit_X>>PalmFruit_X_IRR_hi","Logit: NA","PalmFruit_X_IRR_hi: NA","PalmFruit_X_IRR_hi"
"PalmFruit_X_IRR_lo",3,1138,"PalmFruit>>PalmFruit_X>>PalmFruit_X_IRR_lo","Logit: NA","PalmFruit_X_IRR_lo: NA","PalmFruit_X_IRR_lo"
"PalmFruit_X_IRR_hi_Peat",3,1139,"PalmFruit>>PalmFruit_X>>PalmFruit_X_IRR_hi_Peat","Logit: NA","PalmFruit_X_IRR_hi_Peat: NA","PalmFruit_X_IRR_hi_Peat"
"PalmFruit_X_IRR_lo_Peat",3,1140,"PalmFruit>>PalmFruit_X>>PalmFruit_X_IRR_lo_Peat","Logit: NA","PalmFruit_X_IRR_lo_Peat: NA","PalmFruit_X_IRR_lo_Peat"
"PalmFruit_X_RFD_hi_Peat",3,1141,"PalmFruit>>PalmFruit_X>>PalmFruit_X_RFD_hi_Peat","Logit: NA","PalmFruit_X_RFD_hi_Peat: NA","PalmFruit_X_RFD_hi_Peat"
"PalmFruit_X_RFD_lo_Peat",3,1142,"PalmFruit>>PalmFruit_X>>PalmFruit_X_RFD_lo_Peat","Logit: NA","PalmFruit_X_RFD_lo_Peat: NA","PalmFruit_X_RFD_lo_Peat"
"biomassTree_X_IRR_hi_Peat",3,1143,"biomass>>biomassTree_X>>biomassTree_X_IRR_hi_Peat","Logit: NA","biomassTree_X_IRR_hi_Peat: NA","biomassTree_X_IRR_hi_Peat"
"biomassTree_X_IRR_lo_Peat",3,1144,"biomass>>biomassTree_X>>biomassTree_X_IRR_lo_Peat","Logit: NA","biomassTree_X_IRR_lo_Peat: NA","biomassTree_X_IRR_lo_Peat"
"biomassTree_X_RFD_hi_Peat",3,1145,"biomass>>biomassTree_X>>biomassTree_X_RFD_hi_Peat","Logit: NA","biomassTree_X_RFD_hi_Peat: NA","biomassTree_X_RFD_hi_Peat"
"biomassTree_X_RFD_lo_Peat",3,1146,"biomass>>biomassTree_X>>biomassTree_X_RFD_lo_Peat","Logit: NA","biomassTree_X_RFD_lo_Peat: NA","biomassTree_X_RFD_lo_Peat"
"gas",3,1147,"comm cooling>>gas>>gas","Logit: NA","gas: NA","gas"
"biomass",3,1148,"comm heating>>biomass>>biomass","Logit: NA","biomass: NA","biomass"
"electricity",3,1149,"comm heating>>electricity>>electricity","Logit: NA","electricity: NA","electricity"
"gas",3,1150,"comm heating>>gas>>gas","Logit: NA","gas: NA","gas"
"Gen_II_LWR (once through)",3,1151,"elec_Gen_II_LWR>>Gen_II_LWR>>Gen_II_LWR (once through)","Logit: NA","Gen_II_LWR (once through): NA","Gen_II_LWR (once through)"
"Gen_II_LWR (recirculating)",3,1152,"elec_Gen_II_LWR>>Gen_II_LWR>>Gen_II_LWR (recirculating)","Logit: NA","Gen_II_LWR (recirculating): NA","Gen_II_LWR (recirculating)"
"Gen_II_LWR (seawater)",3,1153,"elec_Gen_II_LWR>>Gen_II_LWR>>Gen_II_LWR (seawater)","Logit: NA","Gen_II_LWR (seawater): NA","Gen_II_LWR (seawater)"
"Gen_II_LWR",3,1154,"electricity>>nuclear>>Gen_II_LWR","Logit: NA","Gen_II_LWR: NA","Gen_II_LWR"
"enrichedUranium",3,1155,"nuclearFuelGenII>>enrichedUranium>>enrichedUranium","Logit: NA","enrichedUranium: NA","enrichedUranium"
"palmfruit biodiesel",3,1156,"refined liquids enduse>>biodiesel>>palmfruit biodiesel","Logit: NA","palmfruit biodiesel: NA","palmfruit biodiesel"
"rapeseed biodiesel",3,1157,"refined liquids enduse>>biodiesel>>rapeseed biodiesel","Logit: NA","rapeseed biodiesel: NA","rapeseed biodiesel"
"soybean biodiesel",3,1158,"refined liquids enduse>>biodiesel>>soybean biodiesel","Logit: NA","soybean biodiesel: NA","soybean biodiesel"
"Soybean oil",3,1159,"regional biomassOil soybean>>regional biomassOil soybean>>Soybean oil","Logit: NA","Soybean oil: NA","Soybean oil"
"imported palmfruit biodiesel",3,1160,"regional palmfruit biodiesel>>imported palmfruit biodiesel>>imported palmfruit biodiesel","Logit: NA","imported palmfruit biodiesel: NA","imported palmfruit biodiesel"
"imported rapeseed biodiesel",3,1161,"regional rapeseed biodiesel>>imported rapeseed biodiesel>>imported rapeseed biodiesel","Logit: NA","imported rapeseed biodiesel: NA","imported rapeseed biodiesel"
"domestic soybean biodiesel",3,1162,"regional soybean biodiesel>>domestic soybean biodiesel>>domestic soybean biodiesel","Logit: NA","domestic soybean biodiesel: NA","domestic soybean biodiesel"
"imported soybean biodiesel",3,1163,"regional soybean biodiesel>>imported soybean biodiesel>>imported soybean biodiesel","Logit: NA","imported soybean biodiesel: NA","imported soybean biodiesel"
"biomass",3,1164,"resid heating>>biomass>>biomass","Logit: NA","biomass: NA","biomass"
"electricity",3,1165,"resid heating>>electricity>>electricity","Logit: NA","electricity: NA","electricity"
"gas",3,1166,"resid heating>>gas>>gas","Logit: NA","gas: NA","gas"
"refined liquids",3,1167,"resid heating>>refined liquids>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"soybean biodiesel",3,1168,"soybean biodiesel>>soybean biodiesel>>soybean biodiesel","Logit: NA","soybean biodiesel: NA","soybean biodiesel"
"Rapeseed",3,1169,"FeedCrops>>Rapeseed>>Rapeseed","Logit: NA","Rapeseed: NA","Rapeseed"
"coal cogen",3,1170,"industrial energy use>>coal>>coal cogen","Logit: NA","coal cogen: NA","coal cogen"
"refined liquids cogen",3,1171,"industrial energy use>>refined liquids>>refined liquids cogen","Logit: NA","refined liquids cogen: NA","refined liquids cogen"
"rapeseed biodiesel",3,1172,"rapeseed biodiesel>>rapeseed biodiesel>>rapeseed biodiesel","Logit: NA","rapeseed biodiesel: NA","rapeseed biodiesel"
"oilcrop biodiesel",3,1173,"refined liquids enduse>>biodiesel>>oilcrop biodiesel","Logit: NA","oilcrop biodiesel: NA","oilcrop biodiesel"
"Rapeseed oil",3,1174,"regional biomassOil rapeseed>>regional biomassOil rapeseed>>Rapeseed oil","Logit: NA","Rapeseed oil: NA","Rapeseed oil"
"imported oilcrop biodiesel",3,1175,"regional oilcrop biodiesel>>imported oilcrop biodiesel>>imported oilcrop biodiesel","Logit: NA","imported oilcrop biodiesel: NA","imported oilcrop biodiesel"
"domestic rapeseed biodiesel",3,1176,"regional rapeseed biodiesel>>domestic rapeseed biodiesel>>domestic rapeseed biodiesel","Logit: NA","domestic rapeseed biodiesel: NA","domestic rapeseed biodiesel"
"coal",3,1177,"industrial feedstocks>>coal>>coal","Logit: NA","coal: NA","coal"
"domestic sugar cane ethanol",3,1178,"regional sugar cane ethanol>>domestic sugar cane ethanol>>domestic sugar cane ethanol","Logit: NA","domestic sugar cane ethanol: NA","domestic sugar cane ethanol"
"regional sugar for ethanol",3,1179,"regional sugar for ethanol>>regional sugar for ethanol>>regional sugar for ethanol","Logit: NA","regional sugar for ethanol: NA","regional sugar for ethanol"
"sugar cane ethanol",3,1180,"sugar cane ethanol>>sugar cane ethanol>>sugar cane ethanol","Logit: NA","sugar cane ethanol: NA","sugar cane ethanol"
"palmfruit biodiesel",3,1181,"palmfruit biodiesel>>palmfruit biodiesel>>palmfruit biodiesel","Logit: NA","palmfruit biodiesel: NA","palmfruit biodiesel"
"PalmFruit oil",3,1182,"regional biomassOil palmfruit>>regional biomassOil palmfruit>>PalmFruit oil","Logit: NA","PalmFruit oil: NA","PalmFruit oil"
"domestic palmfruit biodiesel",3,1183,"regional palmfruit biodiesel>>domestic palmfruit biodiesel>>domestic palmfruit biodiesel","Logit: NA","domestic palmfruit biodiesel: NA","domestic palmfruit biodiesel"
"OilCrop oil",3,1184,"FeedCrops>>OilCrop oil>>OilCrop oil","Logit: NA","OilCrop oil: NA","OilCrop oil"
"coal (conv pul) (cooling pond)",3,1185,"elec_coal (conv pul)>>coal (conv pul)>>coal (conv pul) (cooling pond)","Logit: NA","coal (conv pul) (cooling pond): NA","coal (conv pul) (cooling pond)"
"refined liquids (steam/CT) (cooling pond)",3,1186,"elec_refined liquids (steam/CT)>>refined liquids (steam/CT)>>refined liquids (steam/CT) (cooling pond)","Logit: NA","refined liquids (steam/CT) (cooling pond): NA","refined liquids (steam/CT) (cooling pond)"
"domestic oilcrop biodiesel",3,1187,"regional oilcrop biodiesel>>domestic oilcrop biodiesel>>domestic oilcrop biodiesel","Logit: NA","domestic oilcrop biodiesel: NA","domestic oilcrop biodiesel"
"coal",3,1188,"resid heating>>coal>>coal","Logit: NA","coal: NA","coal"
"PalmFruit",3,1189,"FeedCrops>>PalmFruit>>PalmFruit","Logit: NA","PalmFruit: NA","PalmFruit"
"PalmFruit oil",3,1190,"FeedCrops>>PalmFruit oil>>PalmFruit oil","Logit: NA","PalmFruit oil: NA","PalmFruit oil"
"Soybean oil",3,1191,"FeedCrops>>Soybean oil>>Soybean oil","Logit: NA","Soybean oil: NA","Soybean oil"
"coal",3,1192,"N fertilizer>>coal>>coal","Logit: NA","coal: NA","coal"
"ProtectedGrasslandFires_Tibet",3,1193,"UnmanagedLand>>GrasslandFires_Tibet>>ProtectedGrasslandFires_Tibet","Logit: NA","ProtectedGrasslandFires_Tibet: NA","ProtectedGrasslandFires_Tibet"
"district heat",3,1194,"comm heating>>district heat>>district heat","Logit: NA","district heat: NA","district heat"
"district heat",3,1195,"comm others>>district heat>>district heat","Logit: NA","district heat: NA","district heat"
"biomass",3,1196,"district heat>>biomass>>biomass","Logit: NA","biomass: NA","biomass"
"coal",3,1197,"district heat>>coal>>coal","Logit: NA","coal: NA","coal"
"gas",3,1198,"district heat>>gas>>gas","Logit: NA","gas: NA","gas"
"refined liquids",3,1199,"district heat>>refined liquids>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"Gen_III (cooling pond)",3,1200,"elec_Gen_III>>Gen_III>>Gen_III (cooling pond)","Logit: NA","Gen_III (cooling pond): NA","Gen_III (cooling pond)"
"Gen_II_LWR (cooling pond)",3,1201,"elec_Gen_II_LWR>>Gen_II_LWR>>Gen_II_LWR (cooling pond)","Logit: NA","Gen_II_LWR (cooling pond): NA","Gen_II_LWR (cooling pond)"
"biomass (conv) (cooling pond)",3,1202,"elec_biomass (conv)>>biomass (conv)>>biomass (conv) (cooling pond)","Logit: NA","biomass (conv) (cooling pond): NA","biomass (conv) (cooling pond)"
"gas (CC) (cooling pond)",3,1203,"elec_gas (CC)>>gas (CC)>>gas (CC) (cooling pond)","Logit: NA","gas (CC) (cooling pond): NA","gas (CC) (cooling pond)"
"gas (steam/CT) (cooling pond)",3,1204,"elec_gas (steam/CT)>>gas (steam/CT)>>gas (steam/CT) (cooling pond)","Logit: NA","gas (steam/CT) (cooling pond): NA","gas (steam/CT) (cooling pond)"
"district heat",3,1205,"industrial energy use>>district heat>>district heat","Logit: NA","district heat: NA","district heat"
"district heat",3,1206,"resid heating>>district heat>>district heat","Logit: NA","district heat: NA","district heat"
"district heat",3,1207,"resid others>>district heat>>district heat","Logit: NA","district heat: NA","district heat"
"LA-BEV",3,1208,"trn_pass_road_LDV>>2W and 3W>>LA-BEV","Logit: NA","LA-BEV: NA","LA-BEV"
"Rapeseed oil",3,1209,"FeedCrops>>Rapeseed oil>>Rapeseed oil","Logit: NA","Rapeseed oil: NA","Rapeseed oil"
"FodderGrass",3,1210,"NonFoodDemand_Crops>>FodderGrass>>FodderGrass","Logit: NA","FodderGrass: NA","FodderGrass"
"GrasslandFires_ArcticIsl",3,1211,"UnmanagedLand>>GrasslandFires_ArcticIsl>>GrasslandFires_ArcticIsl","Logit: NA","GrasslandFires_ArcticIsl: NA","GrasslandFires_ArcticIsl"
"ProtectedGrasslandFires_ArcticIsl",3,1212,"UnmanagedLand>>GrasslandFires_ArcticIsl>>ProtectedGrasslandFires_ArcticIsl","Logit: NA","ProtectedGrasslandFires_ArcticIsl: NA","ProtectedGrasslandFires_ArcticIsl"
"Rapeseed_X_IRR_hi_Peat",3,1213,"Rapeseed>>Rapeseed_X>>Rapeseed_X_IRR_hi_Peat","Logit: NA","Rapeseed_X_IRR_hi_Peat: NA","Rapeseed_X_IRR_hi_Peat"
"Rapeseed_X_IRR_lo_Peat",3,1214,"Rapeseed>>Rapeseed_X>>Rapeseed_X_IRR_lo_Peat","Logit: NA","Rapeseed_X_IRR_lo_Peat: NA","Rapeseed_X_IRR_lo_Peat"
"gas",3,1215,"resid cooling>>gas>>gas","Logit: NA","gas: NA","gas"
"corn ethanol (no constraint)",3,1216,"corn ethanol>>corn ethanol>>corn ethanol (no constraint)","Logit: NA","corn ethanol (no constraint): NA","corn ethanol (no constraint)"
"X traded DDGS",3,1217,"traded DDGS>>X traded DDGS>>X traded DDGS","Logit: NA","X traded DDGS: NA","X traded DDGS"
"X traded beef",3,1218,"traded beef>>X traded beef>>X traded beef","Logit: NA","X traded beef: NA","X traded beef"
"X traded biomass",3,1219,"traded biomass>>X traded biomass>>X traded biomass","Logit: NA","X traded biomass: NA","X traded biomass"
"X traded corn",3,1220,"traded corn>>X traded corn>>X traded corn","Logit: NA","X traded corn: NA","X traded corn"
"X traded corn ethanol",3,1221,"traded corn ethanol>>X traded corn ethanol>>X traded corn ethanol","Logit: NA","X traded corn ethanol: NA","X traded corn ethanol"
"X traded dairy",3,1222,"traded dairy>>X traded dairy>>X traded dairy","Logit: NA","X traded dairy: NA","X traded dairy"
"X traded fibercrop",3,1223,"traded fibercrop>>X traded fibercrop>>X traded fibercrop","Logit: NA","X traded fibercrop: NA","X traded fibercrop"
"X traded misccrop",3,1224,"traded misccrop>>X traded misccrop>>X traded misccrop","Logit: NA","X traded misccrop: NA","X traded misccrop"
"X traded oilcrop",3,1225,"traded oilcrop>>X traded oilcrop>>X traded oilcrop","Logit: NA","X traded oilcrop: NA","X traded oilcrop"
"X traded oilcrop biodiesel",3,1226,"traded oilcrop biodiesel>>X traded oilcrop biodiesel>>X traded oilcrop biodiesel","Logit: NA","X traded oilcrop biodiesel: NA","X traded oilcrop biodiesel"
"X traded oilcrop feedcake",3,1227,"traded oilcrop feedcake>>X traded oilcrop feedcake>>X traded oilcrop feedcake","Logit: NA","X traded oilcrop feedcake: NA","X traded oilcrop feedcake"
"X traded oilcrop oil",3,1228,"traded oilcrop oil>>X traded oilcrop oil>>X traded oilcrop oil","Logit: NA","X traded oilcrop oil: NA","X traded oilcrop oil"
"X traded othergrain",3,1229,"traded othergrain>>X traded othergrain>>X traded othergrain","Logit: NA","X traded othergrain: NA","X traded othergrain"
"X traded palmfruit",3,1230,"traded palmfruit>>X traded palmfruit>>X traded palmfruit","Logit: NA","X traded palmfruit: NA","X traded palmfruit"
"X traded palmfruit biodiesel",3,1231,"traded palmfruit biodiesel>>X traded palmfruit biodiesel>>X traded palmfruit biodiesel","Logit: NA","X traded palmfruit biodiesel: NA","X traded palmfruit biodiesel"
"X traded palmfruit feedcake",3,1232,"traded palmfruit feedcake>>X traded palmfruit feedcake>>X traded palmfruit feedcake","Logit: NA","X traded palmfruit feedcake: NA","X traded palmfruit feedcake"
"X traded palmfruit oil",3,1233,"traded palmfruit oil>>X traded palmfruit oil>>X traded palmfruit oil","Logit: NA","X traded palmfruit oil: NA","X traded palmfruit oil"
"X traded pork",3,1234,"traded pork>>X traded pork>>X traded pork","Logit: NA","X traded pork: NA","X traded pork"
"X traded poultry",3,1235,"traded poultry>>X traded poultry>>X traded poultry","Logit: NA","X traded poultry: NA","X traded poultry"
"X traded rapeseed",3,1236,"traded rapeseed>>X traded rapeseed>>X traded rapeseed","Logit: NA","X traded rapeseed: NA","X traded rapeseed"
"X traded rapeseed biodiesel",3,1237,"traded rapeseed biodiesel>>X traded rapeseed biodiesel>>X traded rapeseed biodiesel","Logit: NA","X traded rapeseed biodiesel: NA","X traded rapeseed biodiesel"
"X traded rapeseed feedcake",3,1238,"traded rapeseed feedcake>>X traded rapeseed feedcake>>X traded rapeseed feedcake","Logit: NA","X traded rapeseed feedcake: NA","X traded rapeseed feedcake"
"X traded rapeseed oil",3,1239,"traded rapeseed oil>>X traded rapeseed oil>>X traded rapeseed oil","Logit: NA","X traded rapeseed oil: NA","X traded rapeseed oil"
"X traded refined oil",3,1240,"traded refined oil>>X traded refined oil>>X traded refined oil","Logit: NA","X traded refined oil: NA","X traded refined oil"
"X traded rice",3,1241,"traded rice>>X traded rice>>X traded rice","Logit: NA","X traded rice: NA","X traded rice"
"X traded root_tuber",3,1242,"traded root_tuber>>X traded root_tuber>>X traded root_tuber","Logit: NA","X traded root_tuber: NA","X traded root_tuber"
"X traded sheepgoat",3,1243,"traded sheepgoat>>X traded sheepgoat>>X traded sheepgoat","Logit: NA","X traded sheepgoat: NA","X traded sheepgoat"
"X traded soybean",3,1244,"traded soybean>>X traded soybean>>X traded soybean","Logit: NA","X traded soybean: NA","X traded soybean"
"X traded soybean biodiesel",3,1245,"traded soybean biodiesel>>X traded soybean biodiesel>>X traded soybean biodiesel","Logit: NA","X traded soybean biodiesel: NA","X traded soybean biodiesel"
"X traded soybean feedcake",3,1246,"traded soybean feedcake>>X traded soybean feedcake>>X traded soybean feedcake","Logit: NA","X traded soybean feedcake: NA","X traded soybean feedcake"
"X traded soybean oil",3,1247,"traded soybean oil>>X traded soybean oil>>X traded soybean oil","Logit: NA","X traded soybean oil: NA","X traded soybean oil"
"X traded sugar cane ethanol",3,1248,"traded sugar cane ethanol>>X traded sugar cane ethanol>>X traded sugar cane ethanol","Logit: NA","X traded sugar cane ethanol: NA","X traded sugar cane ethanol"
"X traded sugarcrop",3,1249,"traded sugarcrop>>X traded sugarcrop>>X traded sugarcrop","Logit: NA","X traded sugarcrop: NA","X traded sugarcrop"
"X unconventional oil",3,1250,"traded unconventional oil>>X unconventional oil>>X unconventional oil","Logit: NA","X unconventional oil: NA","X unconventional oil"
"X traded wheat",3,1251,"traded wheat>>X traded wheat>>X traded wheat","Logit: NA","X traded wheat: NA","X traded wheat"
